"상가업소번호","상호명","지점명","상권업종대분류코드","상권업종대분류명","상권업종중분류코드","상권업종중분류명","상권업종소분류코드","상권업종소분류명","표준산업분류코드","표준산업분류명","시도코드","시도명","시군구코드","시군구명","행정동코드","행정동명","법정동코드","법정동명","지번코드","대지구분코드","대지구분명","지번본번지","지번부번지","지번주소","도로명코드","도로명","건물본번지","건물부번지","건물관리번호","건물명","도로명주소","구우편번호","신우편번호","동정보","층정보","호정보","경도","위도"
"MA0101202512A0003719","청주카부품","","G2","소매","G202","자동차 부품 소매","G20201","타이어 소매업","G45211","자동차 신품 타이어 및 튜브 판매업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025034","조치원읍","3611025034100660007","1","대지",66,7,"세종특별자치시 세종특별자치시 조치원읍 서창리 66-7","361104574418","세종특별자치시 세종특별자치시 조치원읍 원마루길",5,,"3611025034100660007000001","","세종특별자치시 세종특별자치시 조치원읍 원마루길 5","339806","30019","","","",127.292738741706,36.6090357953925
"MA0101202512A0002332","강남노래연습장","","R1","예술·스포츠","R104","유원지·오락","R10407","노래방","R91223","노래 연습장 운영업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700107970000","1","대지",797,,"세종특별자치시 세종특별자치시 나성동 797","361103351277","세종특별자치시 세종특별자치시 나성로",125,4,"3611010700103610033000001","세종엔에스타워","세종특별자치시 세종특별자치시 나성로 125-4","339003","30128","","2","",127.258888071339,36.4902436992315
"MA0101202512A0017053","원키코인노래연습장","","R1","예술·스포츠","R104","유원지·오락","R10407","노래방","R91223","노래 연습장 운영업","36","세종특별자치시","36110","세종특별자치시","36110540","종촌동","3611011100","종촌동","3611011100106590000","1","대지",659,,"세종특별자치시 세종특별자치시 종촌동 659","361103258103","세종특별자치시 세종특별자치시 달빛로",59,,"3611011100101510107000001","호만빌딩","세종특별자치시 세종특별자치시 달빛로 59","339013","30064","","","",127.24975917277,36.5042400893976
"MA0101202601A0022688","부강진성민속촌","조치원점","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025029","조치원읍","3611025029102910010","1","대지",291,10,"세종특별자치시 세종특별자치시 조치원읍 신흥리 291-10","361103000189","세종특별자치시 세종특별자치시 조치원읍 세종로",2344,,"3611025029102910010000002","","세종특별자치시 세종특별자치시 조치원읍 세종로 2344","339807","30029","","1","",127.291104521382,36.5965229733109
"MA0101202512A0013260","한국볼트금거래소","","G2","소매","G217","시계·귀금속 소매","G21701","시계/귀금속 소매업","G47830","시계 및 귀금속 소매업","36","세종특별자치시","36110","세종특별자치시","36110556","반곡동","3611010100","반곡동","3611010100108620000","1","대지",862,,"세종특별자치시 세종특별자치시 반곡동 862","361102000002","세종특별자치시 세종특별자치시 한누리대로",1820,,"3611010100100490014000001","왕관빌딩","세종특별자치시 세종특별자치시 한누리대로 1820","339007","30146","","1","",127.312712835618,36.4981350564233
"MA0101202601A0011990","그릭베리세종정부","청사점","I2","음식","I210","기타 간이","I21003","피자","I56192","피자; 햄버거; 샌드위치 및 유사 음식점업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000105510000","1","대지",551,,"세종특별자치시 세종특별자치시 어진동 551","361103258087","세종특별자치시 세종특별자치시 도움8로",11,11,"3611011000200990000000001","어진프라자","세종특별자치시 세종특별자치시 도움8로 11-11","339012","30103","","1","",127.262797201934,36.5076454807569
"MA0101202512A0001518","화라궁마라탕","","I2","음식","I202","중식","I20202","마라탕/훠궈","I56129","기타 외국식 음식점업","36","세종특별자치시","36110","세종특별자치시","36110540","종촌동","3611011100","종촌동","3611011100106730000","1","대지",673,,"세종특별자치시 세종특별자치시 종촌동 673","361103258080","세종특별자치시 세종특별자치시 도움1로",108,,"3611011100105800002000001","종촌동몰리브","세종특별자치시 세종특별자치시 도움1로 108","339013","30064","","","",127.24763333712,36.5026765107161
"MA0101202511A0013806","상록회관연탄구이","세종도담점","I2","음식","I201","한식","I20107","돼지고기 구이/찜","I56113","한식 육류 요리 전문점","36","세종특별자치시","36110","세종특별자치시","36110520","도담동","3611011400","도담동","3611011400106690000","1","대지",669,,"세종특별자치시 세종특별자치시 도담동 669","361103258090","세종특별자치시 세종특별자치시 보듬3로",8,11,"3611011400102400001000002","세종JM빌딩","세종특별자치시 세종특별자치시 보듬3로 8-11","339006","30098","","","",127.258238861311,36.5131975323115
"MA0101202601A0029858","콸콸콸","","M1","과학·기술","M112","전문 디자인","M11203","시각 디자인업","M73203","시각 디자인업","36","세종특별자치시","36110","세종특별자치시","36110556","반곡동","3611010100","반곡동","3611010100108650000","1","대지",865,,"세종특별자치시 세종특별자치시 반곡동 865","361102000002","세종특별자치시 세종특별자치시 한누리대로",1824,,"3611010100100490013000001","","세종특별자치시 세종특별자치시 한누리대로 1824","339007","30146","","6","",127.312132262558,36.4980915189802
"MA0101202512A0032167","팀마이브로세종","","S2","수리·개인","S203","자동차 수리·세차","S20302","자동차 세차장","S95213","자동차 세차업","36","세종특별자치시","36110","세종특별자치시","36110350","장군면","3611035024","장군면","3611035024100400028","1","대지",40,28,"세종특별자치시 세종특별자치시 장군면 봉안리 40-28","361104574659","세종특별자치시 세종특별자치시 장군면 월현윗길",177,1,"3611035024100400028000001","","세종특별자치시 세종특별자치시 장군면 월현윗길 177-1","339914","30055","","","",127.229564047093,36.4996667407527
"MA0101202512A0026292","나성","","S2","수리·개인","S208","욕탕·신체관리","S20803","체형/비만 관리","S96129","체형 등 기타 신체 관리 서비스업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700107880000","1","대지",788,,"세종특별자치시 세종특별자치시 나성동 788","361103351278","세종특별자치시 세종특별자치시 나성북1로",12,,"3611010700103610079000001","메가타워","세종특별자치시 세종특별자치시 나성북1로 12","339003","30128","","","",127.257618302769,36.4910034193976
"MA0101202512A0022599","세종감성셀프주유소","","G2","소매","G214","연료 소매","G21401","주유소","G47711","운송장비용 주유소 운영업","36","세종특별자치시","36110","세종특별자치시","36110340","금남면","3611034023","금남면","3611034023100680005","1","대지",68,5,"세종특별자치시 세종특별자치시 금남면 감성리 68-5","361103000100","세종특별자치시 세종특별자치시 금남면 안금로",581,,"3611034023100680005000001","","세종특별자치시 세종특별자치시 금남면 안금로 581","339831","30088","","","",127.286720481408,36.4443650954886
"MA0101202512A0044458","안동소반","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110360","연서면","3611036023","연서면","3611036023102990025","1","대지",299,25,"세종특별자치시 세종특별자치시 연서면 성제리 299-25","361103258026","세종특별자치시 세종특별자치시 연서면 월성로",271,3,"3611036023102990025000001","","세종특별자치시 세종특별자치시 연서면 월성로 271-3","339814","30043","","1","",127.272600749421,36.591060759112
"MA0101202512A0011394","코지하우스","세종점","I2","음식","I204","서양식","I20401","경양식","I56123","서양식 음식점업","36","세종특별자치시","36110","세종특별자치시","36110580","다정동","3611010900","다정동","3611010900109010000","1","대지",901,,"세종특별자치시 세종특별자치시 다정동 901","361104853198","세종특별자치시 세종특별자치시 다정5길",83,,"3611010900109010000000001","","세종특별자치시 세종특별자치시 다정5길 83","339004","30125","","1","",127.238270883516,36.4962432990942
"MA0101202508A0019760","억대회수산","","I2","음식","I201","한식","I20111","횟집","I56114","한식 해산물 요리 전문점","36","세종특별자치시","36110","세종특별자치시","36110520","도담동","3611011400","도담동","3611011400106730000","1","대지",673,,"세종특별자치시 세종특별자치시 도담동 673","361103258090","세종특별자치시 세종특별자치시 보듬3로",8,21,"3611011400102460007000001","다옴프라자","세종특별자치시 세종특별자치시 보듬3로 8-21","339006","30098","","","",127.257940464318,36.5141083429739
"MA0101202508A0028041","지에스25세종새롬점","","G2","소매","G204","종합 소매","G20405","편의점","G47122","체인화 편의점","36","세종특별자치시","36110","세종특별자치시","36110515","새롬동","3611010800","새롬동","3611010800105790000","1","대지",579,,"세종특별자치시 세종특별자치시 새롬동 579","361103351283","세종특별자치시 세종특별자치시 새롬중앙로",62,15,"3611010800200190000000001","해피라움W","세종특별자치시 세종특별자치시 새롬중앙로 62-15","339009","30127","","","",127.251199330035,36.4870249785737
"MA0101202511A0007684","사유한자어학원","","P1","교육","P105","일반 교육","P10501","입시·교과학원","P85501","일반 교과학원","36","세종특별자치시","36110","세종특별자치시","36110515","새롬동","3611010800","새롬동","3611010800105790000","1","대지",579,,"세종특별자치시 세종특별자치시 새롬동 579","361103351283","세종특별자치시 세종특별자치시 새롬중앙로",62,15,"3611010800200190000000001","해피라움W","세종특별자치시 세종특별자치시 새롬중앙로 62-15","339009","30127","","5","",127.251232489514,36.4869257814145
